iso_year,iso_week,censuscode,district,state,lat,lon,cases,deaths,is_outbreak,cases_lag1,cases_lag2,cases_lag3,cases_roll4w,temp_k,preci_mm,LAI,population_2024,pop_density_per_km2_2024,week_sin,week_cos,is_monsoon,growth_rate,cases_per_100k
2015,27,94,New Delhi,Delhi,28.6138954,77.2090057,3735.8999999999687,166.0,1,1255.0,3735.8999999999687,,2495.45,308.545,0.5967921772,5.0,1305264,33815.13,-0.120537,-0.992709,1,1.9768,286.218
2017,38,94,New Delhi,Delhi,28.6138954,77.2090057,22.0,0.0,0,3735.8999999999687,1255.0,3735.8999999999687,2908.93,307.648,0.001552962315,9.0,1305264,33815.13,-0.992709,-0.120537,1,-0.9941,1.6855
2018,32,94,New Delhi,Delhi,28.6138954,77.2090057,48.0,0.0,0,22.0,3735.8999999999687,1255.0,2187.2,306.72,0.3807391615,8.0,1305264,33815.13,-0.663123,-0.748511,1,1.1818,3.6774
2019,43,94,New Delhi,Delhi,28.6138954,77.2090057,12.0,0.0,0,48.0,22.0,3735.8999999999687,1265.22,307.704,0.05319440215,6.0,1305264,33815.13,-0.885456,0.464723,0,-0.75,0.9194
2018,41,99,Ganganagar,Rajasthan,29.9049489,73.8761519,126.0,4.0,0,,,,,305.8666666,0.04742286749,7.0,356646,32.98,-0.970942,0.239316,0,0.0,35.3291
2018,43,99,Ganganagar,Rajasthan,29.9049489,73.8761519,190.0,5.0,1,126.0,,,126.0,306.5,0.001742356455,7.0,356646,32.98,-0.885456,0.464723,0,0.5079,53.2741
2016,40,100,Hanumangarh,Rajasthan,29.5760254,74.3342203,130.0,0.0,0,,,,,306.825,0.03387866188,13.0,482459,48.15,-0.992709,0.120537,0,0.0,26.9453
2018,41,101,Bikaner,Rajasthan,28.0159286,73.3171367,9.0,0.0,0,,,,,317.8066666,7.49e-05,5.0,241059,7.87,-0.970942,0.239316,0,0.0,3.7335
2015,34,104,Alwar,Rajasthan,27.5,76.5,55.0,1.0,0,,,,,302.87,0.3633527266,19.0,2752076,330.01,-0.822984,-0.568065,1,0.0,1.9985
2016,16,104,Alwar,Rajasthan,27.5,76.5,35.0,0.0,0,55.0,,,55.0,317.11,3.63e-05,16.0,2752076,330.01,0.935016,-0.354605,0,-0.3636,1.2718
2016,34,104,Alwar,Rajasthan,27.5,76.5,115.0,0.0,1,35.0,55.0,,45.0,299.38,0.4360500959,13.0,2752076,330.01,-0.822984,-0.568065,1,2.2857,4.1787
2019,43,104,Alwar,Rajasthan,27.5,76.5,37.0,0.0,0,115.0,35.0,55.0,68.33,304.704,0.01078684374,8.0,2752076,330.01,-0.885456,0.464723,0,-0.6783,1.3444
2019,44,104,Alwar,Rajasthan,27.5,76.5,60.0,0.0,0,37.0,115.0,35.0,60.5,305.435,3e-05,8.0,2752076,330.01,-0.822984,0.568065,0,0.6216,2.1802
2011,41,105,Bharatpur,Rajasthan,27.26521245,77.36912555,17.0,0.0,0,,,,,312.53000000000003,0.0006525899866,5.0,102907,20.3,-0.970942,0.239316,0,0.0,16.5198
2016,15,105,Bharatpur,Rajasthan,27.26521245,77.36912555,64.0,0.0,1,17.0,,,17.0,317.19333340000003,6.65e-05,3.0,102907,20.3,0.970942,-0.239316,0,2.7647,62.1921
2010,36,106,Dhaulpur,Rajasthan,26.7010642,77.896749,15.0,0.0,1,,,,,302.58,0.9064866299,10.0,1285658,423.85,-0.935016,-0.354605,1,0.0,1.1667
2010,45,106,Dhaulpur,Rajasthan,26.7010642,77.896749,5.0,0.0,0,15.0,,,15.0,305.2966666,0.0001038365434,10.0,1285658,423.85,-0.748511,0.663123,0,-0.6667,0.3889
2015,41,108,Sawai Madhopur,Rajasthan,26.22914115,76.30453277,8.0,0.0,0,,,,,315.0333334,3.84e-05,7.0,185316,36.63,-0.970942,0.239316,0,0.0,4.317
2016,38,112,Nagaur,Rajasthan,27.0607859,74.17667538,9.0,0.0,0,,,,,310.9566666,5.28e-05,10.0,2634246,147.62,-0.992709,-0.120537,1,0.0,0.3417
2017,40,112,Nagaur,Rajasthan,27.0607859,74.17667538,30.0,0.0,1,9.0,,,9.0,319.6533334,4.4e-05,5.0,2634246,147.62,-0.992709,0.120537,0,2.3333,1.1388
2016,14,115,Barmer,Rajasthan,25.5819034,71.61966243,40.0,0.0,0,,,,,317.0966666,0.0002168356472,2.0,746728,25.7,0.992709,-0.120537,0,0.0,5.3567
2016,14,119,Ajmer,Rajasthan,26.4691,74.639,210.0,0.0,0,,,,,313.824,0.0001033584209,12.625901060070673,5451633,634.11,0.992709,-0.120537,0,0.0,3.8521
2012,26,120,Tonk,Rajasthan,26.12214725,75.66375374,32.0,0.0,1,,,,,313.97200000000004,2.22e-05,2.0,219786,30.13,-0.0,-1.0,1,0.0,14.5596
2014,18,120,Tonk,Rajasthan,26.12214725,75.66375374,24.0,0.0,0,32.0,,,32.0,320.3833334,0.001898254077,3.0,219786,30.13,0.822984,-0.568065,0,-0.25,10.9197
2009,41,125,Banswara,Rajasthan,26.3843347,75.6883764,4.0,1.0,0,,,,,305.31,0.1752200023,5.0,2981579,654.73,-0.970942,0.239316,0,0.0,0.1342
2012,39,127,Kota,Rajasthan,25.1737019,75.8574194,2103.0,2.0,1,,,,,309.1366666,0.00108179291,13.0,803532,145.07,-1.0,-0.0,1,0.0,261.7195
2015,34,127,Kota,Rajasthan,25.1737019,75.8574194,65.0,0.0,0,2103.0,,,2103.0,301.8,0.7833807502,13.0,803532,145.07,-0.822984,-0.568065,1,-0.9691,8.0893
2016,35,127,Kota,Rajasthan,25.1737019,75.8574194,8.0,1.0,0,65.0,2103.0,,1084.0,301.7266666,0.6350601277,13.0,803532,145.07,-0.885456,-0.464723,1,-0.8769,0.9956
2015,20,128,Baran,Rajasthan,24.91765715,76.69627663,202.0,1.0,1,,,,,322.0133334,0.004020620418,4.0,2456855,358.88,0.663123,-0.748511,0,0.0,8.2219
2015,33,128,Baran,Rajasthan,24.91765715,76.69627663,32.0,0.0,0,202.0,,,202.0,299.98,1.037230616,7.0,2456855,358.88,-0.748511,-0.663123,1,-0.8416,1.3025
2016,35,132,Saharanpur,Uttar Pradesh,29.9880774,77.50812995,14.0,0.0,0,,,,,303.39,0.9422240641,23.0,4562702,1222.52,-0.885456,-0.464723,1,0.0,0.3068
2016,36,132,Saharanpur,Uttar Pradesh,29.9880774,77.50812995,44.0,0.0,1,14.0,,,14.0,300.46,0.03905808568,19.0,4562702,1222.52,-0.935016,-0.354605,1,2.1429,0.9643
2019,40,132,Saharanpur,Uttar Pradesh,29.9880774,77.50812995,21.0,0.0,0,44.0,14.0,,29.0,300.49,0.5449565275,19.0,4562702,1222.52,-0.992709,0.120537,0,-0.5227,0.4603
2021,35,132,Saharanpur,Uttar Pradesh,29.9880774,77.50812995,5.0,0.0,0,21.0,44.0,14.0,26.33,299.995,0.433826222,17.0,4562702,1222.52,-0.885456,-0.464723,1,-0.7619,0.1096
2019,39,133,Muzaffarnagar,Uttar Pradesh,29.44800635,77.74068503,8.0,0.0,0,,,,,301.356,0.5270895123,20.0,2698762,664.5,-1.0,-0.0,1,0.0,0.2964
2021,35,133,Muzaffarnagar,Uttar Pradesh,29.44800635,77.74068503,140.0,0.0,1,8.0,,,8.0,298.66,0.0667314591,13.0,2698762,664.5,-0.885456,-0.464723,1,10.0,5.1876
2021,35,140,Ghaziabad,Uttar Pradesh,28.6711527,77.4120356,388.0,0.0,0,,,,,299.81333340000003,0.06308053572,14.0,1937624,978.08,-0.885456,-0.464723,1,0.0,20.0245
2015,34,141,Gautam Buddha Nagar,Uttar Pradesh,28.6292302,77.38416795,48.0,0.0,0,,,,,300.04,0.4748045819,12.0,3733234,2643.82,-0.822984,-0.568065,1,0.0,1.2857
2021,33,145,Mathura,Uttar Pradesh,27.633333,77.583333,182.0,6.0,0,,,,,306.056,0.1655406454,12.625901060070673,3456022,1028.38,-0.748511,-0.663123,1,0.0,5.2662
2013,41,146,Agra,Uttar Pradesh,27.1752554,78.0098161,14.0,0.0,0,,,,,302.5066666,0.09357224264,8.0,3087394,765.87,-0.970942,0.239316,0,0.0,0.4535
2015,39,146,Agra,Uttar Pradesh,27.1752554,78.0098161,45.0,0.0,1,14.0,,,14.0,306.40000000000003,0.3932036085,8.0,3087394,765.87,-1.0,-0.0,1,2.2143,1.4575
2021,36,146,Agra,Uttar Pradesh,27.1752554,78.0098161,43.0,1.0,0,45.0,14.0,,29.5,301.05333340000004,0.2492950753,8.0,3087394,765.87,-0.935016,-0.354605,1,-0.0444,1.3928
2021,35,147,Firozabad,Uttar Pradesh,27.17736635,78.38991198,3735.8999999999687,5.0,0,,,,,304.5,0.7518674339,10.0,1924066,800.19,-0.885456,-0.464723,1,0.0,194.1669
2016,37,148,Mainpuri,Manipur,24.8314984,79.04813701,42.0,1.0,1,,,,,299.49333340000004,0.4352542168,33.0,1483558,549.45,-0.970942,-0.239316,1,0.0,2.831
2021,35,148,Mainpuri,Manipur,24.8314984,79.04813701,32.0,0.0,0,42.0,,,42.0,303.41,0.2972599919,11.0,1483558,549.45,-0.885456,-0.464723,1,-0.2381,2.157
2010,36,149,Budaun,Uttar Pradesh,23.2495714,87.8681751,7.0,1.0,0,,,,,299.74,0.9623278501,8.0,747873,147.25,-0.935016,-0.354605,1,0.0,0.936
2013,26,149,Budaun,Uttar Pradesh,23.2495714,87.8681751,850.0,1.0,1,7.0,,,7.0,309.92,0.55611224,7.0,747873,147.25,-0.0,-1.0,1,10.0,113.6557
2013,33,149,Budaun,Uttar Pradesh,23.2495714,87.8681751,122.0,0.0,0,850.0,7.0,,428.5,307.17,0.7434617982,7.0,747873,147.25,-0.748511,-0.663123,1,-0.8565,16.3129
2013,35,149,Budaun,Uttar Pradesh,23.2495714,87.8681751,17.0,0.0,0,122.0,850.0,7.0,326.33,304.42,1.349343749,13.5,747873,147.25,-0.885456,-0.464723,1,-0.8607,2.2731
2015,37,149,Budaun,Uttar Pradesh,23.2495714,87.8681751,72.0,0.0,0,17.0,122.0,850.0,249.0,304.3333334,0.0797010194,20.0,747873,147.25,-0.970942,-0.239316,1,3.2353,9.6273
2016,32,149,Budaun,Uttar Pradesh,23.2495714,87.8681751,34.0,0.0,0,72.0,17.0,122.0,265.25,302.165,0.3819234338,8.0,747873,147.25,-0.663123,-0.748511,1,-0.5278,4.5462
2016,35,149,Budaun,Uttar Pradesh,23.2495714,87.8681751,18.0,0.0,0,34.0,72.0,17.0,61.25,302.12,0.5388081754,15.0,747873,147.25,-0.885456,-0.464723,1,-0.4706,2.4068
2016,42,149,Budaun,Uttar Pradesh,23.2495714,87.8681751,29.0,0.0,0,18.0,34.0,72.0,35.25,305.74333340000004,2.78e-05,7.0,747873,147.25,-0.935016,0.354605,0,0.6111,3.8777
2015,34,150,Bareilly,Uttar Pradesh,28.416667,79.383333,64.0,0.0,0,,,,,302.57,0.8535924188,11.0,970196,256.38,-0.822984,-0.568065,1,0.0,6.5966
2019,31,150,Bareilly,Uttar Pradesh,28.416667,79.383333,16.0,0.0,0,64.0,,,64.0,304.08,0.4327190655,9.0,970196,256.38,-0.568065,-0.822984,1,-0.75,1.6492
2021,38,150,Bareilly,Uttar Pradesh,28.416667,79.383333,158.0,5.0,1,16.0,64.0,,40.0,300.48400000000004,0.6523132363,19.0,970196,256.38,-0.992709,-0.120537,1,8.875,16.2854
2015,39,155,Hardoi,Uttar Pradesh,27.33857665,80.09752646,75.0,1.0,0,,,,,302.56,0.0505803582,14.0,1799035,299.51,-1.0,-0.0,1,0.0,4.1689
2016,28,155,Hardoi,Uttar Pradesh,27.33857665,80.09752646,933.0,0.0,1,75.0,,,75.0,307.7,0.7078000626,14.0,1799035,299.51,-0.239316,-0.970942,1,10.0,51.8611
2019,39,159,Farrukhabad,Uttar Pradesh,27.43719385,79.48912947,29.0,0.0,1,,,,,286.88,0.3975436355,6.0,316715,144.98,-1.0,-0.0,1,0.0,9.1565
2019,44,159,Farrukhabad,Uttar Pradesh,27.43719385,79.48912947,12.0,0.0,0,29.0,,,29.0,304.156,7.3e-05,5.0,316715,144.98,-0.822984,0.568065,0,-0.5862,3.7889
2021,25,159,Farrukhabad,Uttar Pradesh,27.43719385,79.48912947,7.0,0.0,0,12.0,29.0,,20.5,306.42,0.07073094221,5.0,316715,144.98,0.120537,-0.992709,1,-0.4167,2.2102
2021,35,160,Kannauj,Uttar Pradesh,26.9996974,79.68861213,20.0,0.0,0,,,,,303.46,0.1708038105,16.0,1850658,892.32,-0.885456,-0.464723,1,0.0,1.0807
2021,36,160,Kannauj,Uttar Pradesh,26.9996974,79.68861213,125.0,0.0,1,20.0,,,20.0,301.6433333,0.19687095345,14.0,1850658,892.32,-0.935016,-0.354605,1,5.25,6.7544
2018,42,162,Auraiya,Uttar Pradesh,26.65573395,79.51504701,103.0,3.0,0,,,,,304.74333340000004,0.0012251311,8.0,1685448,840.08,-0.935016,0.354605,0,0.0,6.1111
2019,44,162,Auraiya,Uttar Pradesh,26.65573395,79.51504701,209.0,0.0,1,103.0,,,103.0,303.85,1.52e-05,8.0,1685448,840.08,-0.822984,0.568065,0,1.0291,12.4003
2021,39,162,Auraiya,Uttar Pradesh,26.65573395,79.51504701,34.0,0.0,0,209.0,103.0,,156.0,302.57,0.6104519708,17.0,1685448,840.08,-1.0,-0.0,1,-0.8373,2.0173
2021,46,162,Auraiya,Uttar Pradesh,26.65573395,79.51504701,43.0,0.0,0,34.0,209.0,103.0,115.33,300.43333340000004,8e-05,6.0,1685448,840.08,-0.663123,0.748511,0,0.2647,2.5513
2012,39,164,Kanpur Nagar,Uttar Pradesh,26.4402119,80.26930513,742.0,0.0,0,,,,,302.716,0.05374530317,15.0,926790,322.15,-1.0,-0.0,1,0.0,80.0613
2015,44,165,Jalaun,Uttar Pradesh,26.105546,79.42765265,68.0,0.0,1,,,,,309.89,0.01230069884,5.0,1675186,366.48,-0.822984,0.568065,0,0.0,4.0593
2019,34,165,Jalaun,Uttar Pradesh,26.105546,79.42765265,5.0,0.0,0,68.0,,,68.0,302.43,0.7243944379,16.0,1675186,366.48,-0.822984,-0.568065,1,-0.9265,0.2985
2019,42,165,Jalaun,Uttar Pradesh,26.105546,79.42765265,15.0,0.0,0,5.0,68.0,,36.5,305.3833334,0.001466828363,14.5,1675186,366.48,-0.935016,0.354605,0,2.0,0.8954
2021,35,165,Jalaun,Uttar Pradesh,26.105546,79.42765265,23.0,1.0,0,15.0,5.0,68.0,29.33,302.2,0.2619904802,13.0,1675186,366.48,-0.885456,-0.464723,1,0.5333,1.373
2021,40,165,Jalaun,Uttar Pradesh,26.105546,79.42765265,7.0,0.0,0,23.0,15.0,5.0,27.75,303.08,0.1089528815,14.0,1675186,366.48,-0.992709,0.120537,0,-0.6957,0.4179
2015,39,166,Jhansi,Uttar Pradesh,25.5301308,78.65242146,23.0,0.0,0,,,,,307.796,0.2583586554,7.0,283977,56.03,-1.0,-0.0,1,0.0,8.0992
2015,40,166,Jhansi,Uttar Pradesh,25.5301308,78.65242146,26.0,0.0,0,23.0,,,23.0,312.25333340000003,0.0009302723369,7.0,283977,56.03,-0.992709,0.120537,0,0.1304,9.1557
2021,35,166,Jhansi,Uttar Pradesh,25.5301308,78.65242146,40.0,0.0,1,26.0,23.0,,24.5,303.2266666,0.1756067177,13.0,283977,56.03,-0.885456,-0.464723,1,0.5385,14.0856
2015,37,172,Fatehpur,Uttar Pradesh,25.8435395,80.91800397,57.0,1.0,1,,,,,306.5933334,0.03982951385,13.0,201579,48.32,-0.970942,-0.239316,1,0.0,28.2768
2015,39,172,Fatehpur,Uttar Pradesh,25.8435395,80.91800397,12.0,0.0,0,57.0,,,57.0,304.6066666,0.1536829495,12.0,201579,48.32,-1.0,-0.0,1,-0.7895,5.953
2019,40,172,Fatehpur,Uttar Pradesh,25.8435395,80.91800397,6.0,0.0,0,12.0,57.0,,34.5,295.27,0.9107555011,13.5,201579,48.32,-0.992709,0.120537,0,-0.5,2.9765
2019,42,172,Fatehpur,Uttar Pradesh,25.8435395,80.91800397,6.0,0.0,0,6.0,12.0,57.0,25.0,303.6166666,0.007440193699,15.0,201579,48.32,-0.935016,0.354605,0,0.0,2.9765
2019,47,172,Fatehpur,Uttar Pradesh,25.8435395,80.91800397,8.0,0.0,0,6.0,6.0,12.0,20.25,301.57,2.74e-05,5.0,201579,48.32,-0.568065,0.822984,0,0.3333,3.9687
2020,32,172,Fatehpur,Uttar Pradesh,25.8435395,80.91800397,18.0,1.0,0,8.0,6.0,6.0,8.0,304.04,0.5774017648,11.0,201579,48.32,-0.663123,-0.748511,1,1.25,8.9295
2020,33,172,Fatehpur,Uttar Pradesh,25.8435395,80.91800397,7.0,0.0,0,18.0,8.0,6.0,9.5,304.04,0.6019255674,11.0,201579,48.32,-0.748511,-0.663123,1,-0.6111,3.4726
2020,41,172,Fatehpur,Uttar Pradesh,25.8435395,80.91800397,5.0,0.0,0,7.0,18.0,8.0,9.75,305.3533334,0.002515332414,11.0,201579,48.32,-0.970942,0.239316,0,-0.2857,2.4804
2015,31,194,Jaunpur,Uttar Pradesh,26.4609135,80.3217588,38.0,1.0,0,,,,,304.975,0.06079837925,8.0,873544,216.69,-0.568065,-0.822984,1,0.0,4.3501
2021,38,195,Ghazipur,Uttar Pradesh,25.6035084,83.50745405,21.0,0.0,1,,,,,299.34000000000003,1.419633441,11.0,7171408,2118.71,-0.992709,-0.120537,1,0.0,0.2928
2021,40,195,Ghazipur,Uttar Pradesh,25.6035084,83.50745405,12.0,0.0,0,21.0,,,21.0,300.27500000000003,1.210702805,16.0,7171408,2118.71,-0.992709,0.120537,0,-0.4286,0.1673
